station_id,month,avg_pm25,avg_temp,avg_wind_speed,avg_wind_direction,period_Post-COVID,period_Pre-COVID,wind_cardinal_SE,wind_cardinal_W,comuna_Pudahuel,comuna_Puente Alto,comuna_Santiago
D14,2021-11-01,11.732542819499342,17.56212483212568,0.835507770201387,189.019834970996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D14,2021-12-01,14.864197530864196,19.366855099823532,0.855337873853725,215.41366520213913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D14,2022-01-01,13.089235624123422,19.393110993673112,0.8084824910356809,217.91537844024984,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D14,2022-02-01,12.143333333333333,18.882448949813842,0.7976801597792655,200.0351991347472,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D14,2022-03-01,13.286376811594202,17.69338811998782,0.8248168556423237,183.93983754002744,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D14,2022-04-01,16.573737373737373,13.914362504777282,0.8032724173563166,173.36899505146224,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D14,2022-05-01,35.76881720430107,11.295161035923307,0.784786435491278,156.81223363749416,1.0,0.0,1.0,0.0,0.0,0.0,0.0
D14,2022-06-01,27.447765700483092,8.260651773706096,0.7437859017984573,149.44210226112517,1.0,0.0,1.0,0.0,0.0,0.0,0.0
D14,2022-07-01,20.993236714975847,7.2346979189025244,0.7323562683537321,153.31916002256858,1.0,0.0,1.0,0.0,0.0,0.0,0.0
D14,2022-08-01,26.70116487455197,9.632370927438572,0.8111883358944914,171.30908312208837,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D14,2022-09-01,17.503260869565217,10.441996504191831,0.8227661066116081,186.41077995932332,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D14,2022-10-01,11.2002688172043,14.311629095385152,0.858727457437424,194.43603791985458,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D14,2022-11-01,12.104938271604938,17.769456882535675,0.7958611324242673,205.6562052004867,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D14,2022-12-01,13.160005224660397,20.440856562512796,0.8651698429855545,203.73176950091727,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D14,2023-01-01,13.35117302052786,20.57641524152206,0.8626076345010374,213.3471017852207,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D14,2023-02-01,26.24498380544576,21.644271808807716,0.8580723571341266,190.62842336215235,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D14,2023-03-01,13.489205917874395,20.021637340170752,0.8027059472183787,183.39260823153643,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D14,2023-04-01,17.50589042599912,15.268453913932314,0.7505573215532017,171.2181627310181,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D14,2023-05-01,27.19489247311828,12.09763177972968,0.7902910410669401,153.3418454103252,1.0,0.0,1.0,0.0,0.0,0.0,0.0
D14,2023-06-01,20.70999538109733,10.785370108024471,0.7458956779749105,148.37443118706094,1.0,0.0,1.0,0.0,0.0,0.0,0.0
D14,2023-07-01,22.86302294197031,10.073914927515377,0.7460269461839851,151.22839403392666,1.0,0.0,1.0,0.0,0.0,0.0,0.0
D14,2023-08-01,20.84667325428195,11.288753381278383,0.7807847127619595,168.69258900094536,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D14,2023-09-01,19.23065476190476,11.090393502442609,0.6563519255529779,186.97667989383143,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D14,2023-10-01,16.467391304347824,12.902537553926596,0.7716378921801494,191.38768111550868,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D14,2023-12-01,19.8431293612453,18.833496276915103,0.8259104877494509,202.42603289543527,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D14,2024-01-01,15.192815249266861,21.527089754740395,0.8286409856136084,204.89748711413534,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D14,2024-02-01,15.169879346041265,21.403096047783595,0.7491299260650649,195.43017511210522,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D14,2024-03-01,12.270397208803006,19.455273773871117,0.7744653902249786,172.04256361975698,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D14,2024-04-01,13.691576086956522,14.3646729627628,0.6690279687689492,153.0388507932116,1.0,0.0,1.0,0.0,0.0,0.0,0.0
D14,2024-05-01,20.61378205128205,8.809256697912792,0.7644530155281485,126.40651927678249,1.0,0.0,1.0,0.0,0.0,0.0,0.0
D14,2024-06-01,14.955486542443065,10.11734710979289,0.6974693139056688,121.8103147028149,1.0,0.0,1.0,0.0,0.0,0.0,0.0
D14,2024-07-01,31.392752525252526,9.480198895363795,0.9456327226133124,126.52579996342008,1.0,0.0,1.0,0.0,0.0,0.0,0.0
D14,2024-08-01,27.218260188087772,9.328094368280848,0.7545598085085077,142.42657532472097,1.0,0.0,1.0,0.0,0.0,0.0,0.0
D14,2024-09-01,16.95905797101449,12.843118873180973,0.8246886731665874,145.2152363030303,1.0,0.0,1.0,0.0,0.0,0.0,0.0
D14,2024-10-01,14.516129032258064,16.100398373860184,0.7763741243360264,164.62639468199302,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D14,2024-11-01,12.20345029239766,17.65585993404974,0.779401712718022,170.74432003743468,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D14,2024-12-01,15.023667601683028,19.912158011832823,0.8433406884618088,172.40406092598707,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D30,2018-01-01,13.7300395256917,23.80363808658486,2.0854382289827194,201.72398285992242,0.0,1.0,0.0,0.0,1.0,0.0,0.0
D30,2018-02-01,14.758333333333333,24.088669673601785,1.9318553426691019,202.1605947446823,0.0,1.0,0.0,0.0,1.0,0.0,0.0
D30,2018-04-01,24.53720238095238,19.23139250643399,1.26239613849562,204.65375247567286,0.0,1.0,0.0,0.0,1.0,0.0,0.0
D30,2018-05-01,50.045138888888886,14.559351652860641,0.9235237925313413,199.9410592764616,0.0,1.0,0.0,0.0,1.0,0.0,0.0
D30,2018-06-01,63.73893633540372,12.186116013529384,0.8340304750817122,204.02481715846997,0.0,1.0,0.0,0.0,1.0,0.0,0.0
D30,2018-07-01,45.59209911173445,9.408657113684232,0.8077352439635778,205.70156282964993,0.0,1.0,0.0,0.0,1.0,0.0,0.0
D30,2018-08-01,41.79301075268817,10.058393827889875,0.9268150733988044,202.87984761646928,0.0,1.0,0.0,0.0,1.0,0.0,0.0
D30,2018-09-01,26.266666666666666,12.907071799702114,1.0763115112365793,198.34346183074845,0.0,1.0,0.0,0.0,1.0,0.0,0.0
D30,2018-10-01,10.458333333333334,12.355900565783182,1.4558357497056325,181.29099639256796,0.0,1.0,0.0,0.0,1.0,0.0,0.0
D30,2018-11-01,10.869489734299519,19.891184449293558,1.695296055691812,192.02083477981034,0.0,1.0,0.0,0.0,1.0,0.0,0.0
D30,2018-12-01,12.431451612903226,19.784476432191706,1.8574740440984636,196.33425030137346,0.0,1.0,0.0,0.0,1.0,0.0,0.0
D30,2019-01-01,13.701373836542139,21.454843360951422,1.7033684745041877,195.53211022817635,0.0,1.0,0.0,0.0,1.0,0.0,0.0
D30,2019-02-01,17.323887163561075,21.67751807767008,1.5977742596746025,194.5035310771878,0.0,1.0,0.0,0.0,1.0,0.0,0.0
D30,2019-03-01,16.216346153846153,18.452621779574006,1.3359853467945668,196.39830619499375,0.0,1.0,0.0,0.0,1.0,0.0,0.0
D30,2019-04-01,30.090631469979296,14.882367432633894,0.9542287683048273,199.23386576693306,0.0,1.0,0.0,0.0,1.0,0.0,0.0
D30,2019-05-01,35.99076557500471,11.330126221502947,0.7230543092658354,192.13607077268557,0.0,1.0,0.0,0.0,1.0,0.0,0.0
D30,2019-06-01,49.156307641633724,8.293608512938759,0.5945129463499429,195.50839304567083,0.0,1.0,0.0,0.0,1.0,0.0,0.0
D30,2019-07-01,59.779219261337076,8.321631695756597,0.602809016038889,201.13858051643615,0.0,1.0,0.0,0.0,1.0,0.0,0.0
D30,2019-08-01,35.925569358178045,11.179037336011342,0.8316611425524749,192.82766936580327,0.0,1.0,0.0,0.0,1.0,0.0,0.0
D30,2019-09-01,18.705128205128204,12.490042279491494,1.329587809383296,193.0648604280728,0.0,1.0,0.0,0.0,1.0,0.0,0.0
D30,2019-10-01,16.15855629877369,15.29526532705773,1.3242899703997135,194.02279663309017,0.0,1.0,0.0,0.0,1.0,0.0,0.0
D30,2019-11-01,14.889454064454064,19.889582652352416,1.5713730678999345,199.5731934388112,0.0,1.0,0.0,0.0,1.0,0.0,0.0
D30,2019-12-01,14.45787382200241,21.920829138750445,1.6575267732948105,196.747230396304,0.0,1.0,0.0,0.0,1.0,0.0,0.0
D30,2020-01-01,14.339586255259468,22.137703903761352,1.7057129998998664,196.70323089736263,0.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2020-02-01,15.27155172413793,21.383989069653655,1.5553993817389375,195.24811774458007,0.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2020-03-01,15.861925708699902,19.735578004332698,1.2723914599619652,190.6314980850891,0.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2020-04-01,24.11565656565657,16.299702480284854,0.9006710251445196,194.03998421732842,0.0,0.0,0.0,0.0,1.0,0.0,0.0
