FECHA (YYMMDD);HORA (HHMM);;
181230;0700;318,844;
181230;0800;240,494;
181230;0900;254,348;
181230;1000;245,999;
181230;1100;253,152;
181230;1200;246,641;
181230;1300;245,458;
181230;1400;229,714;
181230;1500;231,21;
181230;1600;237,344;
181230;1700;248,837;
181230;1800;247,075;
181230;1900;244,165;
181230;2000;233,037;
181230;2100;235,893;
181230;2200;238,506;
181230;2300;242,897;
181231;0000;327,149;
181231;0100;289,115;
181231;0200;265,369;
181231;0300;274,395;
181231;0400;0,306503;
181231;0500;236,977;
181231;0600;257,879;
181231;0700;262,894;
181231;0800;254,307;
181231;0900;253,817;
181231;1000;238,166;
181231;1100;241,72;
181231;1200;247,027;
181231;1300;241,275;
181231;1400;249,161;
181231;1500;250,857;
181231;1600;245,261;
181231;1700;242,778;
181231;1800;239,833;
181231;1900;240,08;
181231;2000;238,24;
181231;2100;225,556;
181231;2200;211,158;
181231;2300;180,022;
190101;0000;168,156;
190101;0100;271,411;
190101;0200;287,468;
190101;0300;270,776;
190101;0400;273,663;
190101;0500;264,401;
190101;0600;230,664;
190101;0700;248,027;
190101;0800;281,441;
190101;0900;329,495;
190101;1000;212,725;
190101;1100;247,152;
190101;1200;247,103;
190101;1300;236,442;
190101;1400;233,352;
190101;1500;239,604;
190101;1600;244,261;
190101;1700;243,068;
190101;1800;243,051;
190101;1900;239,945;
190101;2000;232,582;
190101;2100;241,086;
190101;2200;248,457;
190101;2300;260,111;
190102;0000;295,197;
190102;0100;303,077;
190102;0200;271,009;
190102;0300;265,967;
190102;0400;257,815;
190102;0500;307,673;
190102;0600;265,779;
190102;0700;214,789;
190102;0800;249,59;
190102;0900;176,813;
190102;1000;214,138;
190102;1100;234,854;
190102;1200;236,76;
190102;1300;236,601;
190102;1400;225,639;
190102;1500;213,893;
190102;1600;217,214;
190102;1700;214,667;
190102;1800;218,198;
190102;1900;229,287;
190102;2000;231,996;
190102;2100;221,863;
190102;2200;233,86;
190102;2300;253,955;
190103;0000;298,461;
190103;0100;303,29;
190103;0200;315,052;
190103;0300;262,659;
190103;0400;302,28;
190103;0500;240,699;
190103;0600;121,348;
190103;0700;221,199;
190103;0800;240,689;
190103;0900;232,939;
190103;1000;236,158;
190103;1100;259,073;
190103;1200;238,622;
190103;1300;217,622;
190103;1400;234,659;
190103;1500;244,011;
190103;1600;243,474;
190103;1700;247,559;
190103;1800;242,395;
190103;1900;247,875;
190103;2000;230,425;
190103;2100;217,455;
190103;2200;269,874;
190103;2300;253,645;
190104;0000;322,872;
190104;0100;250,884;
190104;0200;290,748;
190104;0300;251,32;
190104;0400;199,648;
190104;0500;323,271;
190104;0600;239,607;
190104;0700;228,945;
190104;0800;209,56;
190104;0900;224,731;
190104;1000;238,867;
190104;1100;231,499;
190104;1200;231,377;
190104;1300;248,522;
190104;1400;250,563;
190104;1500;249,778;
190104;1600;243,617;
190104;1700;243,721;
190104;1800;244,393;
190104;1900;230,668;
190104;2000;230,793;
190104;2100;228,52;
190104;2200;247,467;
190104;2300;255,935;
190105;0000;266,267;
190105;0100;282,445;
190105;0200;275,014;
190105;0300;260,716;
190105;0400;264,627;
190105;0500;273,343;
190105;0600;262,784;
190105;0700;263,403;
190105;0800;256,149;
190105;0900;252,648;
190105;1000;244,377;
190105;1100;224,151;
190105;1200;243,372;
190105;1300;229,862;
190105;1400;231,578;
190105;1500;235,573;
190105;1600;241,383;
190105;1700;248,991;
190105;1800;246,814;
190105;1900;242,961;
190105;2000;240,563;
190105;2100;251,259;
190105;2200;248,356;
190105;2300;245,923;
190106;0000;254,114;
190106;0100;251,466;
190106;0200;245,619;
190106;0300;245,472;
190106;0400;232,833;
190106;0500;237,669;
190106;0600;264,318;
190106;0700;217,349;
190106;0800;241,373;
190106;0900;233,446;
190106;1000;217,566;
190106;1100;238,722;
190106;1200;248,734;
190106;1300;239,918;
190106;1400;240,106;
190106;1500;242,425;
190106;1600;252,645;
190106;1700;244,476;
190106;1800;244,295;
190106;1900;236,998;
190106;2000;235,231;
190106;2100;223,965;
190106;2200;210,265;
190106;2300;226,065;
190107;0000;233,879;
190107;0100;246,188;
190107;0200;230,798;
190107;0300;240,757;
190107;0400;273,109;
190107;0500;256,085;
190107;0600;253,693;
190107;0700;256,595;
190107;0800;242,103;
190107;0900;268,851;
190107;1000;244,852;
190107;1100;247,969;
190107;1200;250,703;
190107;1300;247,725;
190107;1400;241,174;
190107;1500;236,712;
190107;1600;236,47;
190107;1700;242,174;
190107;1800;242,574;
190107;1900;238,474;
190107;2000;223,47;
190107;2100;222,522;
190107;2200;231,766;
190107;2300;235,164;
190108;0000;229,601;
190108;0100;232,801;
190108;0200;248,298;
190108;0300;247,546;
190108;0400;238,373;
190108;0500;229,182;
190108;0600;207,348;
190108;0700;135,212;
190108;0800;297,656;
190108;0900;262,444;
190108;1000;250,51;
190108;1100;247,844;
190108;1200;242,752;
190108;1300;235,497;
190108;1400;232,775;
190108;1500;240,16;
190108;1600;238,295;
190108;1700;245,807;
190108;1800;245,163;
190108;1900;237,973;
190108;2000;246,848;
190108;2100;241,093;
190108;2200;230,895;
190108;2300;227,905;
190109;0000;208,592;
190109;0100;241,639;
190109;0200;245,945;
190109;0300;267,03;
190109;0400;261,238;
190109;0500;247,36;
190109;0600;243,984;
190109;0700;241,931;
190109;0800;274,121;
190109;0900;265,832;
190109;1000;237,418;
190109;1100;229,755;
190109;1200;250,506;
190109;1300;276,813;
190109;1400;261,193;
190109;1500;236,691;
190109;1600;243,14;
190109;1700;238,113;
190109;1800;245,258;
190109;1900;233,095;
190109;2000;234,549;
190109;2100;234,698;
190109;2200;221,598;
190109;2300;201,518;
190110;0000;234,142;
190110;0100;226,402;
190110;0200;36,981;
190110;0300;44,2267;
190110;0400;258,578;
190110;0500;238,298;
190110;0600;238,713;
190110;0700;216,942;
190110;0800;251,128;
190110;0900;140,545;
190110;1000;148,058;
190110;1100;;
190110;1200;240,172;
190110;1300;242,356;
190110;1400;230,036;
190110;1500;221,773;
190110;1600;243,027;
190110;1700;243,765;
190110;1800;239,694;
190110;1900;241,384;
190110;2000;232,82;
190110;2100;225,61;
190110;2200;251,835;
190110;2300;261,567;
190111;0000;240,273;
190111;0100;239,366;
190111;0200;279,228;
190111;0300;270,075;
190111;0400;257,101;
190111;0500;252,187;
190111;0600;254,575;
190111;0700;235,77;
190111;0800;275,737;
190111;0900;229,592;
190111;1000;269,237;
190111;1100;236,577;
190111;1200;228,411;
190111;1300;236,543;
190111;1400;238,537;
190111;1500;238,815;
190111;1600;242,581;
190111;1700;237,003;
190111;1800;237,774;
190111;1900;230,75;
190111;2000;231,69;
190111;2100;228,082;
190111;2200;226,818;
190111;2300;240,43;
190112;0000;252,589;
190112;0100;256,243;
190112;0200;266,273;
190112;0300;255,522;
190112;0400;254,163;
190112;0500;260,255;
190112;0600;256,263;
190112;0700;249,448;
190112;0800;235,979;
190112;0900;229,934;
190112;1000;256,943;
190112;1100;221,756;
190112;1200;232,82;
190112;1300;234,636;
190112;1400;244,2;
190112;1500;240,958;
190112;1600;238,234;
190112;1700;232,648;
190112;1800;237,58;
190112;1900;230,917;
190112;2000;232,254;
190112;2100;234,044;
190112;2200;245,937;
190112;2300;232,137;
190113;0000;240,77;
190113;0100;248,805;
190113;0200;248,183;
190113;0300;272,166;
190113;0400;251,273;
190113;0500;236,436;
190113;0600;258,687;
190113;0700;238,711;
190113;0800;242,079;
190113;0900;237,979;
190113;1000;;
190113;1100;;
190113;1200;;
190113;1300;232,129;
190113;1400;238,596;
190113;1500;234,987;
190113;1600;229,238;
190113;1700;234,553;
190113;1800;239,942;
190113;1900;237,839;
190113;2000;228,748;
190113;2100;228,148;
190113;2200;221,354;
190113;2300;245,655;
190114;0000;238,833;
190114;0100;235,815;
190114;0200;243,108;
190114;0300;259,222;
190114;0400;253,278;
190114;0500;258,597;
190114;0600;241,232;
190114;0700;250,059;
190114;0800;248,869;
190114;0900;236,746;
190114;1000;246,077;
190114;1100;263,807;
190114;1200;241,505;
190114;1300;233,658;
190114;1400;235,14;
190114;1500;233,326;
190114;1600;243,573;
190114;1700;240,251;
190114;1800;234,967;
190114;1900;236,072;
190114;2000;228,536;
190114;2100;220,731;
190114;2200;219,771;
190114;2300;226,344;
190115;0000;234,392;
190115;0100;250,955;
190115;0200;265,492;
190115;0300;206,613;
190115;0400;272,589;
190115;0500;260,911;
190115;0600;232,96;
190115;0700;191,814;
190115;0800;263,321;
190115;0900;219,747;
190115;1000;212,413;
190115;1100;238,681;
190115;1200;222,75;
190115;1300;238,316;
190115;1400;241,229;
190115;1500;227,241;
190115;1600;230,778;
190115;1700;245,211;
190115;1800;237,741;
190115;1900;228,423;
190115;2000;223,345;
190115;2100;219,777;
190115;2200;208,943;
190115;2300;226,628;
190116;0000;265,596;
190116;0100;250,624;
190116;0200;250,973;
190116;0300;286,45;
190116;0400;264,938;
190116;0500;265,307;
190116;0600;269,454;
190116;0700;257,59;
190116;0800;253,486;
190116;0900;250,337;
190116;1000;246,07;
190116;1100;237,596;
190116;1200;234,989;
190116;1300;237,521;
190116;1400;242,675;
190116;1500;241,509;
190116;1600;244,154;
190116;1700;251,239;
190116;1800;243,141;
190116;1900;232,937;
190116;2000;232,856;
190116;2100;231,814;
190116;2200;225,989;
190116;2300;219,658;
190117;0000;193,461;
190117;0100;144,092;
190117;0200;217,382;
190117;0300;270,819;
190117;0400;267,907;
190117;0500;290,311;
190117;0600;222,293;
190117;0700;174,893;
190117;0800;107,038;
190117;0900;231,031;
190117;1000;251,919;
190117;1100;236,651;
190117;1200;229,378;
190117;1300;217,522;
190117;1400;221,777;
190117;1500;239,394;
190117;1600;238,538;
190117;1700;239,192;
190117;1800;245,103;
190117;1900;237,357;
190117;2000;240,064;
190117;2100;244,402;
190117;2200;239,462;
190117;2300;245,585;
190118;0000;174,739;
190118;0100;159,373;
190118;0200;141,175;
190118;0300;236,679;
190118;0400;224,688;
190118;0500;142,342;
190118;0600;140,794;
190118;0700;256,392;
190118;0800;299,086;
190118;0900;37,3822;
190118;1000;310,246;
190118;1100;238,061;
190118;1200;247,556;
190118;1300;223,11;
190118;1400;239;
190118;1500;245,709;
190118;1600;237,304;
190118;1700;241,52;
190118;1800;229,554;
190118;1900;224,289;
190118;2000;209,399;
190118;2100;202,409;
190118;2200;203,851;
190118;2300;250,166;
190119;0000;247,893;
190119;0100;259,729;
190119;0200;266,531;
190119;0300;232,576;
190119;0400;256,823;
190119;0500;267,343;
190119;0600;249,226;
190119;0700;262,282;
190119;0800;248,272;
190119;0900;251,795;
190119;1000;244,86;
190119;1100;239,114;
190119;1200;234,9;
190119;1300;237,472;
190119;1400;235,267;
190119;1500;236,541;
190119;1600;237,84;
190119;1700;242,5;
190119;1800;240,514;
190119;1900;239,96;
190119;2000;232,59;
190119;2100;242,653;
190119;2200;245,025;
190119;2300;249,64;
190120;0000;244,484;
190120;0100;263,296;
190120;0200;260,547;
190120;0300;260,743;
190120;0400;258,023;
190120;0500;262,19;
190120;0600;257,733;
190120;0700;251,481;
190120;0800;249,703;
190120;0900;253,922;
190120;1000;253,964;
190120;1100;242,339;
190120;1200;238,003;
190120;1300;247,252;
190120;1400;235,184;
190120;1500;232,428;
190120;1600;244,062;
190120;1700;243,581;
190120;1800;245,47;
190120;1900;240,299;
190120;2000;234,713;
190120;2100;222,394;
190120;2200;243,446;
190120;2300;271,222;
190121;0000;276,534;
190121;0100;284,036;
190121;0200;258,423;
190121;0300;353,919;
190121;0400;250,989;
190121;0500;207,157;
190121;0600;247,117;
190121;0700;241,412;
190121;0800;287,839;
190121;0900;311,831;
190121;1000;256,987;
190121;1100;233,494;
190121;1200;228,002;
190121;1300;238,781;
190121;1400;223,537;
190121;1500;234,52;
190121;1600;238,748;
190121;1700;238,822;
190121;1800;236,479;
190121;1900;230,793;
190121;2000;231,181;
190121;2100;225,176;
190121;2200;215,759;
190121;2300;230,357;
190122;0000;250,21;
190122;0100;227,11;
190122;0200;218,341;
190122;0300;220,631;
190122;0400;255,242;
190122;0500;266,852;
190122;0600;272,443;
190122;0700;261,884;
190122;0800;266,864;
190122;0900;290,881;
190122;1000;290,454;
190122;1100;228,263;
190122;1200;226,347;
190122;1300;236,49;
190122;1400;229,048;
190122;1500;242,372;
190122;1600;240,045;
190122;1700;243,713;
190122;1800;240,202;
190122;1900;223,467;
190122;2000;219,476;
190122;2100;240,146;
190122;2200;211,44;
190122;2300;326,682;
190123;0000;293,221;
190123;0100;265,427;
190123;0200;256,55;
190123;0300;210,801;
190123;0400;148,227;
190123;0500;202,147;
190123;0600;239,937;
190123;0700;239,756;
190123;0800;227,065;
190123;0900;269,181;
190123;1000;238,203;
190123;1100;246,147;
190123;1200;231,92;
190123;1300;238,084;
190123;1400;240,528;
190123;1500;238,196;
190123;1600;243,948;
190123;1700;239,807;
190123;1800;240,519;
190123;1900;236,153;
190123;2000;233,429;
190123;2100;243,211;
190123;2200;256,672;
190123;2300;258,993;
190124;0000;234,955;
190124;0100;273,432;
190124;0200;274,431;
190124;0300;228,804;
190124;0400;235,55;
190124;0500;232,196;
190124;0600;241,657;
190124;0700;243,172;
190124;0800;244,829;
190124;0900;236,32;
190124;1000;244,58;
190124;1100;256,582;
190124;1200;250,901;
190124;1300;222,21;
190124;1400;238,323;
190124;1500;239,239;
190124;1600;240,609;
190124;1700;243,699;
190124;1800;230,314;
190124;1900;233,07;
190124;2000;232,432;
190124;2100;237,137;
190124;2200;236,805;
190124;2300;241,951;
190125;0000;267,317;
190125;0100;269,125;
190125;0200;275,829;
190125;0300;255,079;
190125;0400;254,057;
190125;0500;264,938;
190125;0600;191,487;
190125;0700;234,147;
190125;0800;275,492;
190125;0900;293,259;
190125;1000;278,833;
190125;1100;244,85;
190125;1200;237,453;
190125;1300;224,286;
190125;1400;219,195;
190125;1500;223,004;
190125;1600;234,508;
190125;1700;249,259;
190125;1800;242,593;
190125;1900;238,068;
190125;2000;236,348;
190125;2100;242,118;
190125;2200;262,517;
190125;2300;270,925;
190126;0000;271,957;
190126;0100;225,963;
190126;0200;58,9161;
190126;0300;205,13;
190126;0400;87,1083;
190126;0500;187,601;
190126;0600;248,066;
190126;0700;110,439;
190126;0800;236,259;
190126;0900;247,715;
190126;1000;264,504;
190126;1100;232,815;
190126;1200;212,228;
190126;1300;229,681;
190126;1400;229,738;
190126;1500;226,427;
190126;1600;231,265;
190126;1700;245,264;
190126;1800;239,327;
190126;1900;229,777;
190126;2000;242,338;
190126;2100;224,696;
190126;2200;152,886;
190126;2300;275,018;
190127;0000;285,589;
190127;0100;275,478;
190127;0200;257,001;
190127;0300;265,564;
190127;0400;148,314;
190127;0500;144,9;
190127;0600;237,581;
190127;0700;246,779;
190127;0800;243,468;
190127;0900;277,404;
190127;1000;247,98;
190127;1100;232,478;
190127;1200;237,271;
190127;1300;227,645;
190127;1400;243,241;
190127;1500;246,804;
190127;1600;238,641;
190127;1700;243,11;
190127;1800;235,42;
190127;1900;231,896;
190127;2000;208,556;
190127;2100;206,91;
190127;2200;247,593;
190127;2300;254,777;
190128;0000;289,21;
190128;0100;262,903;
190128;0200;256,682;
190128;0300;248,664;
190128;0400;160,426;
190128;0500;246,25;
190128;0600;119,638;
190128;0700;106,431;
190128;0800;216,307;
190128;0900;304,06;
190128;1000;255,995;
190128;1100;247,932;
190128;1200;237,418;
190128;1300;234,51;
190128;1400;232,503;
190128;1500;241,08;
190128;1600;238,43;
190128;1700;234,275;
190128;1800;227,865;
190128;1900;225,257;
190128;2000;223,621;
190128;2100;214,23;
190128;2200;241,859;
190128;2300;276,946;
190129;0000;253,663;
190129;0100;273,078;
190129;0200;266,116;
190129;0300;249,909;
190129;0400;222,831;
190129;0500;192,73;
190129;0600;251,324;
190129;0700;253,854;
190129;0800;260,45;
190129;0900;239,781;
190129;1000;238,112;
190129;1100;233,519;
190129;1200;232,297;
190129;1300;210,852;
190129;1400;238,226;
190129;1500;237,436;
190129;1600;236,625;
190129;1700;238,321;
190129;1800;241,17;
190129;1900;232,4;
190129;2000;233,413;
190129;2100;233,157;
190129;2200;245,658;
190129;2300;255,082;
190130;0000;258,964;
190130;0100;268,578;
190130;0200;273,035;
190130;0300;221,218;
190130;0400;259,152;
190130;0500;253,744;
190130;0600;106,003;
190130;0700;264,054;
190130;0800;279,62;
190130;0900;231,636;
190130;1000;211,33;
190130;1100;253,213;
190130;1200;222,972;
190130;1300;229,285;
190130;1400;228,122;
190130;1500;233,204;
190130;1600;238,72;
190130;1700;241,583;
190130;1800;238,862;
190130;1900;227,974;
190130;2000;214,255;
190130;2100;221,422;
190130;2200;358,454;
190130;2300;282,75;
190131;0000;284,069;
190131;0100;257,199;
190131;0200;4,07593;
190131;0300;190,363;
190131;0400;168,538;
190131;0500;91,8673;
190131;0600;230,673;
190131;0700;250,385;
190131;0800;260,816;
190131;0900;293,559;
190131;1000;213,038;
190131;1100;218,969;
190131;1200;225,476;
190131;1300;229,626;
190131;1400;238,806;
190131;1500;237,959;
190131;1600;243,488;
190131;1700;237,004;
190131;1800;240,652;
190131;1900;214,882;
190131;2000;231,807;
190131;2100;204,182;
190131;2200;208,867;
190131;2300;79,6462;
190201;0000;264,155;
190201;0100;287,585;
190201;0200;305,499;
190201;0300;266,845;
190201;0400;16,0737;
190201;0500;11,0257;
190201;0600;192,884;
190201;0700;167,949;
190201;0800;271,597;
190201;0900;253,829;
190201;1000;270,023;
190201;1100;236,362;
190201;1200;230,482;
190201;1300;233,267;
190201;1400;239,772;
190201;1500;234,963;
190201;1600;234,315;
190201;1700;233,676;
190201;1800;230,45;
190201;1900;222,326;
190201;2000;226,279;
190201;2100;224,612;
190201;2200;249,213;
190201;2300;234,678;
190202;0000;257,578;
190202;0100;271,171;
190202;0200;273,45;
190202;0300;262,117;
190202;0400;250,428;
190202;0500;278,305;
190202;0600;15,2967;
190202;0700;218,093;
190202;0800;166,033;
190202;0900;53,5783;
190202;1000;240,857;
190202;1100;231,611;
190202;1200;241,789;
190202;1300;236,829;
190202;1400;239,157;
190202;1500;237,699;
190202;1600;237,939;
190202;1700;237,233;
190202;1800;234,044;
190202;1900;221,098;
190202;2000;200,851;
190202;2100;207,147;
190202;2200;233,574;
190202;2300;269,809;
190203;0000;261,894;
190203;0100;264,72;
190203;0200;255,748;
190203;0300;289,173;
190203;0400;257,396;
190203;0500;243,028;
190203;0600;255,82;
190203;0700;253,293;
190203;0800;250,845;
190203;0900;270,643;
190203;1000;252,177;
190203;1100;247,294;
190203;1200;228,66;
190203;1300;227,044;
190203;1400;231,662;
190203;1500;235,71;
190203;1600;242,028;
190203;1700;244,655;
190203;1800;236,469;
190203;1900;234,34;
190203;2000;220,011;
190203;2100;210,748;
190203;2200;221,33;
190203;2300;238,451;
190204;0000;267,314;
190204;0100;264,925;
190204;0200;79,2853;
190204;0300;73,1342;
190204;0400;60,7329;
190204;0500;69,4948;
190204;0600;259,219;
190204;0700;249,593;
190204;0800;247,685;
190204;0900;249,651;
190204;1000;238,592;
190204;1100;228,949;
190204;1200;244,973;
190204;1300;235,471;
190204;1400;233,483;
190204;1500;235,021;
190204;1600;241,103;
190204;1700;244,037;
190204;1800;240,973;
190204;1900;230,929;
190204;2000;235,811;
190204;2100;247,017;
190204;2200;253,096;
190204;2300;276,237;
190205;0000;290,754;
190205;0100;225,842;
190205;0200;270,688;
190205;0300;261,215;
190205;0400;218,53;
190205;0500;239,714;
190205;0600;220,734;
190205;0700;234,03;
190205;0800;255,842;
190205;0900;236,111;
190205;1000;241,025;
190205;1100;251,696;
190205;1200;232,567;
190205;1300;232,804;
190205;1400;233,512;
190205;1500;234,184;
190205;1600;236,232;
190205;1700;237,71;
190205;1800;233,789;
190205;1900;245,16;
190205;2000;228,826;
190205;2100;234,231;
190205;2200;272,557;
190205;2300;267,502;
190206;0000;39,6203;
190206;0100;242,311;
190206;0200;260,444;
190206;0300;260,88;
190206;0400;352,662;
190206;0500;276,185;
190206;0600;46,729;
190206;0700;227,887;
190206;0800;216,789;
190206;0900;255,173;
190206;1000;238,507;
190206;1100;238,841;
190206;1200;236,416;
190206;1300;236,483;
190206;1400;239,554;
190206;1500;239,555;
190206;1600;244,484;
190206;1700;240,325;
190206;1800;232,725;
190206;1900;234,216;
190206;2000;234,491;
190206;2100;240,807;
190206;2200;253,192;
190206;2300;256,2;
190207;0000;326,642;
190207;0100;237,637;
190207;0200;258,645;
190207;0300;276,999;
190207;0400;55,4478;
190207;0500;226,356;
190207;0600;247,829;
190207;0700;247,387;
190207;0800;203,821;
190207;0900;80,8826;
190207;1000;249,717;
190207;1100;235,452;
190207;1200;231,634;
190207;1300;231,366;
190207;1400;228,954;
190207;1500;239,326;
190207;1600;242,608;
190207;1700;236,221;
190207;1800;236,534;
190207;1900;230,956;
190207;2000;213,235;
190207;2100;237,447;
190207;2200;233,512;
190207;2300;237,562;
190208;0000;236,127;
190208;0100;258,927;
190208;0200;258,526;
190208;0300;265,368;
190208;0400;269,517;
190208;0500;283,904;
190208;0600;256,617;
190208;0700;245,747;
190208;0800;236,012;
190208;0900;238,27;
190208;1000;247,478;
190208;1100;231,54;
190208;1200;229,041;
190208;1300;232,211;
190208;1400;225,628;
190208;1500;245,833;
190208;1600;239,682;
190208;1700;239,112;
190208;1800;238,393;
190208;1900;239,24;
190208;2000;228,408;
190208;2100;226,352;
190208;2200;230,246;
190208;2300;223,296;
190209;0000;36,6287;
190209;0100;297,776;
190209;0200;302,549;
190209;0300;16,3697;
190209;0400;257,279;
190209;0500;17,0171;
190209;0600;252,784;
190209;0700;231,562;
190209;0800;219,559;
190209;0900;236,975;
190209;1000;262,931;
190209;1100;243,729;
190209;1200;227,672;
190209;1300;236,848;
190209;1400;243,574;
190209;1500;240,858;
190209;1600;244,505;
190209;1700;246,137;
190209;1800;236,903;
190209;1900;227,681;
190209;2000;228,102;
190209;2100;212,637;
190209;2200;216,499;
190209;2300;246,589;
190210;0000;254,081;
190210;0100;253,903;
190210;0200;253,679;
190210;0300;320,187;
190210;0400;269,104;
190210;0500;266,283;
190210;0600;270,745;
190210;0700;245,652;
190210;0800;328,95;
190210;0900;217,742;
190210;1000;223,175;
190210;1100;238,135;
190210;1200;236,422;
190210;1300;233,328;
190210;1400;214,518;
190210;1500;206,532;
190210;1600;208,434;
190210;1700;211,96;
190210;1800;235,532;
190210;1900;237,329;
190210;2000;217,083;
190210;2100;208,852;
190210;2200;240,69;
190210;2300;260,189;
190211;0000;277,901;
190211;0100;284,761;
190211;0200;255,739;
190211;0300;242,344;
190211;0400;250,691;
190211;0500;206,801;
190211;0600;248,493;
190211;0700;268,662;
190211;0800;252,723;
190211;0900;232,029;
190211;1000;233,068;
190211;1100;232,439;
190211;1200;227,171;
190211;1300;224,679;
190211;1400;230,368;
190211;1500;229,845;
190211;1600;228,755;
190211;1700;228,71;
190211;1800;227,591;
190211;1900;241,378;
190211;2000;238,609;
190211;2100;230,3;
190211;2200;239,683;
190211;2300;148,156;
190212;0000;224,959;
190212;0100;295,051;
190212;0200;234,23;
190212;0300;257,818;
190212;0400;233,166;
190212;0500;194,596;
190212;0600;241,743;
190212;0700;248,609;
190212;0800;15,9656;
190212;0900;268,906;
190212;1000;232,833;
190212;1100;230,581;
190212;1200;235,281;
190212;1300;243,061;
190212;1400;236,262;
190212;1500;240,353;
190212;1600;234,403;
190212;1700;230,844;
190212;1800;228,922;
190212;1900;215,057;
190212;2000;219,898;
190212;2100;237,137;
190212;2200;239,315;
190212;2300;211,887;
190213;0000;244,09;
190213;0100;254,165;
190213;0200;260,9;
190213;0300;260,315;
190213;0400;230,501;
190213;0500;263,594;
190213;0600;253,874;
190213;0700;253,991;
190213;0800;243,716;
190213;0900;244,894;
190213;1000;260,452;
190213;1100;233,633;
190213;1200;230,114;
190213;1300;234,446;
190213;1400;233,95;
190213;1500;233,781;
190213;1600;247,322;
190213;1700;232,689;
190213;1800;243,1;
190213;1900;245,834;
190213;2000;248,238;
190213;2100;235,031;
190213;2200;226,223;
190213;2300;17,5156;
190214;0000;255,612;
190214;0100;260,453;
190214;0200;190,793;
190214;0300;165,258;
190214;0400;168,157;
190214;0500;130,452;
190214;0600;192,433;
190214;0700;107,152;
190214;0800;282,875;
190214;0900;256,562;
190214;1000;250,544;
190214;1100;216,18;
190214;1200;232,416;
190214;1300;243,277;
190214;1400;226,743;
190214;1500;226,623;
190214;1600;242,131;
190214;1700;240,297;
190214;1800;245,393;
190214;1900;226,546;
190214;2000;200,748;
190214;2100;189,229;
190214;2200;222,516;
190214;2300;137,512;
190215;0000;269,656;
190215;0100;270,968;
190215;0200;287,457;
190215;0300;291,057;
190215;0400;134,879;
190215;0500;247,162;
190215;0600;287,226;
190215;0700;253,732;
190215;0800;255,6;
190215;0900;240,794;
190215;1000;241,857;
190215;1100;245,862;
190215;1200;233,734;
190215;1300;233,202;
190215;1400;228,395;
190215;1500;233,032;
190215;1600;235,452;
190215;1700;241,67;
190215;1800;237,179;
190215;1900;225,01;
190215;2000;227,179;
190215;2100;233,72;
190215;2200;247,205;
190215;2300;246,916;
190216;0000;247,467;
190216;0100;248,372;
190216;0200;247,937;
190216;0300;247,256;
190216;0400;234,557;
190216;0500;236,246;
190216;0600;233,437;
190216;0700;255,307;
190216;0800;255,682;
190216;0900;233,152;
190216;1000;247,713;
190216;1100;212,176;
190216;1200;223,143;
190216;1300;222,47;
190216;1400;237,951;
190216;1500;239,361;
190216;1600;230,561;
190216;1700;230,357;
190216;1800;232,177;
190216;1900;233,32;
190216;2000;226,019;
190216;2100;249,374;
190216;2200;258,705;
190216;2300;247,249;
190217;0000;244,35;
190217;0100;268,579;
190217;0200;266,326;
190217;0300;249,449;
190217;0400;255,062;
190217;0500;252,662;
190217;0600;271,412;
190217;0700;254,245;
190217;0800;265,369;
190217;0900;254,401;
190217;1000;265,53;
190217;1100;184,556;
190217;1200;238,835;
190217;1300;244,236;
190217;1400;223,999;
190217;1500;231,231;
190217;1600;240,82;
190217;1700;243,873;
190217;1800;238,025;
190217;1900;233,519;
190217;2000;236,395;
190217;2100;231,649;
190217;2200;228,207;
190217;2300;230,537;
190218;0000;264,592;
190218;0100;256,792;
190218;0200;267,979;
190218;0300;221,102;
190218;0400;250,888;
190218;0500;253,735;
190218;0600;255,889;
190218;0700;250,124;
190218;0800;209,76;
190218;0900;241,16;
190218;1000;231,811;
190218;1100;247,593;
190218;1200;240,928;
190218;1300;232,912;
190218;1400;239,778;
190218;1500;238,913;
190218;1600;236,628;
190218;1700;234,245;
190218;1800;237,27;
190218;1900;228,233;
190218;2000;219,774;
190218;2100;222,787;
190218;2200;231,856;
190218;2300;243,905;
190219;0000;259,289;
190219;0100;273,903;
190219;0200;254,834;
190219;0300;259,485;
190219;0400;255,541;
190219;0500;247,894;
190219;0600;255,536;
190219;0700;261,103;
190219;0800;284,794;
190219;0900;242,905;
190219;1000;175,364;
190219;1100;245,512;
190219;1200;235,69;
190219;1300;242,534;
190219;1400;239,163;
190219;1500;246,084;
190219;1600;235,766;
190219;1700;231,945;
190219;1800;231,258;
190219;1900;229,42;
190219;2000;226,33;
190219;2100;207,114;
190219;2200;241,143;
190219;2300;247,453;
190220;0000;257,828;
190220;0100;275,54;
190220;0200;271,528;
190220;0300;237,859;
190220;0400;190,959;
190220;0500;245,661;
190220;0600;264,962;
190220;0700;256,37;
190220;0800;250,546;
190220;0900;256,124;
190220;1000;252,153;
190220;1100;249,875;
190220;1200;217,009;
190220;1300;243,896;
190220;1400;242,464;
190220;1500;238,356;
190220;1600;243,399;
190220;1700;235,431;
190220;1800;236,083;
190220;1900;244,295;
190220;2000;229,927;
190220;2100;239,841;
190220;2200;241,878;
190220;2300;242,719;
190221;0000;253,39;
190221;0100;252,092;
190221;0200;239,07;
190221;0300;265,622;
