FECHA (YYMMDD);HORA (HHMM);;
180121;2200;0,847567;
180121;2300;0,934085;
180122;0000;0,542256;
180122;0100;0,157285;
180122;0200;0,343605;
180122;0300;0,142016;
180122;0400;0,627493;
180122;0500;0,652405;
180122;0600;0,421167;
180122;0700;0,269671;
180122;0800;1,03026;
180122;0900;0,872378;
180122;1000;1,90832;
180122;1100;2,93214;
180122;1200;3,76155;
180122;1300;3,88993;
180122;1400;4,18885;
180122;1500;4,54264;
180122;1600;4,34638;
180122;1700;4,33205;
180122;1800;4,58036;
180122;1900;3,54709;
180122;2000;1,86972;
180122;2100;1,83403;
180122;2200;0,821813;
180122;2300;0,628621;
180123;0000;0,869576;
180123;0100;0,436743;
180123;0200;0,313227;
180123;0300;0,451193;
180123;0400;0,43095;
180123;0500;0,211254;
180123;0600;0,687557;
180123;0700;0,732796;
180123;0800;1,86772;
180123;0900;2,62885;
180123;1000;2,89065;
180123;1100;2,86816;
180123;1200;3,20902;
180123;1300;4,00167;
180123;1400;4,8332;
180123;1500;4,61576;
180123;1600;4,70415;
180123;1700;3,99229;
180123;1800;3,7151;
180123;1900;2,65761;
180123;2000;1,46268;
180123;2100;0,822991;
180123;2200;0,527122;
180123;2300;0,850662;
180124;0000;0,340574;
180124;0100;0,40276;
180124;0200;0,507293;
180124;0300;0,902957;
180124;0400;0,796765;
180124;0500;0,118411;
180124;0600;0,334205;
180124;0700;0,561164;
180124;0800;0,784806;
180124;0900;1,54904;
180124;1000;1,78972;
180124;1100;2,41468;
180124;1200;3,3011;
180124;1300;3,90316;
180124;1400;4,50925;
180124;1500;5,01275;
180124;1600;4,86325;
180124;1700;4,42638;
180124;1800;4,11175;
180124;1900;2,35098;
180124;2000;2,0734;
180124;2100;2,12317;
180124;2200;0,790596;
180124;2300;1,28986;
180125;0000;1,57532;
180125;0100;0,986272;
180125;0200;0,789621;
180125;0300;0,41019;
180125;0400;0,370599;
180125;0500;0,588485;
180125;0600;0,575009;
180125;0700;0,695536;
180125;0800;0,964758;
180125;0900;1,64965;
180125;1000;2,55212;
180125;1100;2,41633;
180125;1200;2,77927;
180125;1300;3,49896;
180125;1400;4,37182;
180125;1500;4,87287;
180125;1600;4,71799;
180125;1700;4,76735;
180125;1800;3,90236;
180125;1900;3,45895;
180125;2000;2,43004;
180125;2100;2,34744;
180125;2200;1,39669;
180125;2300;0,479519;
180126;0000;1,03351;
180126;0100;0,9561;
180126;0200;0,46084;
180126;0300;0,568747;
180126;0400;0,296617;
180126;0500;0,701205;
180126;0600;0,621508;
180126;0700;0,901322;
180126;0800;1,10339;
180126;0900;1,97851;
180126;1000;1,82428;
180126;1100;1,73369;
180126;1200;2,61972;
180126;1300;3,66684;
180126;1400;4,76327;
180126;1500;4,88788;
180126;1600;5,01813;
180126;1700;4,58554;
