FECHA (YYMMDD);HORA (HHMM);;
180212;1800;28,9351;
180212;1900;26,1432;
180212;2000;24,0344;
180212;2100;22,6007;
180212;2200;21,4337;
180212;2300;20,5;
180213;0000;19,5402;
180213;0100;18,5398;
180213;0200;18,0562;
180213;0300;17,8308;
180213;0400;17,7971;
180213;0500;17,2634;
180213;0600;17,2714;
180213;0700;20,6377;
180213;0800;25,129;
180213;0900;26,8287;
180213;1000;27,745;
180213;1100;27,9946;
180213;1200;27,8359;
180213;1300;28,3113;
180213;1400;28,8719;
180213;1500;28,8015;
180213;1600;27,6928;
180213;1700;25,784;
180213;1800;23,5004;
180213;1900;20,825;
180213;2000;19,1402;
180213;2100;17,8815;
180213;2200;16,5145;
180213;2300;15,4779;
180214;0000;15,6944;
180214;0100;15,5608;
180214;0200;14,9691;
180214;0300;14,1855;
180214;0400;13,4603;
180214;0500;13,3518;
180214;0600;12,9016;
180214;0700;15,1182;
180214;0800;17,8026;
180214;0900;19,9189;
180214;1000;21,6185;
180214;1100;23,3515;
180214;1200;25,3344;
180214;1300;26,5007;
180214;1400;27,1004;
180214;1500;27,4083;
180214;1600;27,5069;
180214;1700;27,2898;
180214;1800;25,8229;
180214;1900;23,2475;
180214;2000;21,1054;
180214;2100;20,0551;
180214;2200;19,5297;
180214;2300;18,7043;
180215;0000;17,5457;
180215;0100;16,8786;
180215;0200;16,0032;
180215;0300;15,7847;
180215;0400;15,668;
180215;0500;15,3761;
180215;0600;15,3259;
180215;0700;16,4932;
180215;0800;19,5344;
180215;0900;22,909;
180215;1000;24,1504;
180215;1100;25,525;
180215;1200;26,8524;
180215;1300;28,0065;
180215;1400;27,7479;
180215;1500;27,4141;
180215;1600;27,2971;
180215;1700;26,4218;
180215;1800;25,113;
180215;1900;22,871;
180215;2000;20,8123;
180215;2100;20,0203;
180215;2200;19,1115;
180215;2300;17,5529;
180216;0000;16,6108;
180216;0100;16,7354;
180216;0200;16,4685;
180216;0300;16,0681;
180216;0400;15,9088;
180216;0500;15,617;
180216;0600;15,3585;
180216;0700;18,3333;
180216;0800;21,857;
180216;0900;24,1733;
180216;1000;24,3145;
180216;1100;26,0309;
180216;1200;27,8472;
180216;1300;29,0884;
180216;1400;29,5381;
180216;1500;29,7135;
180216;1600;29,604;
180216;1700;27,8287;
180216;1800;25,67;
180216;1900;22,6779;
180216;2000;20,4859;
180216;2100;19,6689;
180216;2200;18,7101;
180216;2300;17,9598;
180217;0000;17,3678;
180217;0100;16,7674;
180217;0200;16,3504;
180217;0300;16,1417;
180217;0400;16,0152;
180217;0500;15,4366;
180217;0600;15,1114;
180217;0700;18,3058;
180217;0800;21,0638;
180217;0900;22,9968;
180217;1000;25,1131;
180217;1100;26,3211;
180217;1200;27,029;
180217;1300;28,162;
180217;1400;28,9283;
180217;1500;28,9362;
180217;1600;28,4609;
180217;1700;28,1689;
180217;1800;26,1935;
180217;1900;22,8265;
180217;2000;20,4178;
180217;2100;19,0007;
180217;2200;17,4837;
180217;2300;16,65;
180218;0000;15,7944;
180218;0100;16,1065;
180218;0200;14,1448;
180218;0300;13,2446;
180218;0400;13,261;
180218;0500;12,7775;
180218;0600;12,7607;
180218;0700;15,9105;
180218;0800;19,029;
180218;0900;21,587;
180218;1000;23,42;
180218;1100;24,2446;
180218;1200;25,0526;
180218;1300;27,0605;
180218;1400;27,811;
180218;1500;27,9515;
180218;1600;28,1178;
