FECHA (YYMMDD);HORA (HHMM);;
180115;0000;1,11213;
180115;0100;1,54495;
180115;0200;1,2;
180115;0300;1,37972;
180115;0400;1,57498;
180115;0500;1,53048;
180115;0600;1,43871;
180115;0700;1,21295;
180115;0800;0,966174;
180115;0900;1,3483;
180115;1000;1,34921;
180115;1100;0,919035;
180115;1200;0,6596;
180115;1300;1,07063;
180115;1400;2,073;
180115;1500;2,06002;
180115;1600;2,23896;
180115;1700;2,80193;
180115;1800;2,88351;
180115;1900;2,28876;
180115;2000;2,15036;
180115;2100;2,03039;
180115;2200;1,66098;
180115;2300;1,44724;
180116;0000;1,32266;
180116;0100;1,09322;
180116;0200;0,968966;
180116;0300;1,27068;
180116;0400;1,07564;
180116;0500;0,981277;
180116;0600;0,975346;
180116;0700;1,34647;
180116;0800;0,592704;
180116;0900;0,821016;
180116;1000;0,553139;
180116;1100;1,21889;
180116;1200;1,89251;
180116;1300;2,48585;
180116;1400;2,74251;
180116;1500;3,11146;
180116;1600;3,45957;
180116;1700;3,47083;
180116;1800;2,94912;
180116;1900;1,98364;
180116;2000;1,81119;
180116;2100;1,53689;
180116;2200;1,08255;
180116;2300;0,592312;
180117;0000;0,87885;
180117;0100;0,42311;
180117;0200;0,504673;
180117;0300;0,213685;
180117;0400;0,579209;
180117;0500;0,362396;
180117;0600;0,2737;
180117;0700;0,228686;
180117;0800;0,333092;
180117;0900;0,537994;
180117;1000;0,878422;
180117;1100;1,26079;
180117;1200;1,66115;
180117;1300;2,24191;
180117;1400;2,46121;
180117;1500;2,3263;
180117;1600;2,68006;
180117;1700;2,99558;
180117;1800;2,71878;
180117;1900;2,3411;
180117;2000;1,64995;
180117;2100;1,42528;
180117;2200;1,0518;
180117;2300;0,177596;
180118;0000;0,417899;
180118;0100;0,482324;
180118;0200;0,379466;
180118;0300;0,489269;
180118;0400;0,331061;
180118;0500;0,161041;
180118;0600;0,388156;
180118;0700;0,554998;
180118;0800;0,992196;
180118;0900;0,420378;
180118;1000;0,229174;
180118;1100;1,03305;
180118;1200;1,74881;
180118;1300;2,07656;
180118;1400;2,39607;
180118;1500;2,72861;
180118;1600;3,30425;
180118;1700;3,46376;
180118;1800;3,14009;
180118;1900;1,7936;
180118;2000;1,64904;
180118;2100;0,920105;
180118;2200;0,933327;
180118;2300;0,0644844;
180119;0000;0,257022;
180119;0100;0,175476;
180119;0200;0,441748;
180119;0300;0,410278;
180119;0400;0,293493;
180119;0500;0,49785;
180119;0600;0,447541;
180119;0700;0,675793;
180119;0800;1,35416;
180119;0900;0,780411;
180119;1000;1,53123;
180119;1100;2,48889;
180119;1200;3,20077;
180119;1300;3,14403;
180119;1400;3,3617;
180119;1500;3,30872;
180119;1600;3,27712;
180119;1700;2,81732;
180119;1800;3,07548;
180119;1900;2,32486;
180119;2000;2,01937;
180119;2100;1,66644;
180119;2200;1,65775;
180119;2300;1,40844;
180120;0000;1,57532;
180120;0100;1,49597;
180120;0200;1,04687;
180120;0300;0,893736;
180120;0400;0,924481;
180120;0500;0,776294;
180120;0600;1,04017;
180120;0700;1,29266;
180120;0800;2,31122;
180120;0900;1,78327;
180120;1000;2,24376;
180120;1100;2,45698;
180120;1200;3,01981;
180120;1300;3,03525;
180120;1400;3,09927;
180120;1500;3,10762;
180120;1600;3,16721;
180120;1700;2,74695;
180120;1800;2,7097;
180120;1900;2,03409;
180120;2000;2,24895;
180120;2100;1,95793;
180120;2200;1,95396;
180120;2300;1,60021;
180121;0000;1,72251;
180121;0100;1,665;
180121;0200;1,37731;
180121;0300;1,22169;
180121;0400;1,03633;
180121;0500;0,611383;
180121;0600;0,457379;
180121;0700;0,849445;
180121;0800;0,792688;
180121;0900;1,24826;
180121;1000;2,23924;
180121;1100;3,28019;
180121;1200;3,15824;
180121;1300;3,19982;
180121;1400;2,99661;
180121;1500;2,92156;
180121;1600;3,13872;
180121;1700;2,62253;
180121;1800;2,54091;
180121;1900;2,43275;
180121;2000;1,82884;
180121;2100;1,56723;
180121;2200;1,36974;
180121;2300;1,16853;
180122;0000;1,01456;
180122;0100;0,761237;
180122;0200;0,546747;
180122;0300;0,475461;
180122;0400;0,302511;
180122;0500;0,480687;
180122;0600;0,552703;
180122;0700;0,957137;
180122;0800;0,958529;
180122;0900;0,465868;
180122;1000;1,11973;
180122;1100;1,5998;
180122;1200;2,90165;
180122;1300;2,81497;
180122;1400;2,8868;
180122;1500;3,15732;
180122;1600;3,30957;
180122;1700;2,9297;
180122;1800;3,03886;
180122;1900;2,40224;
180122;2000;1,49842;
180122;2100;1,75723;
180122;2200;1,18282;
180122;2300;1,03468;
180123;0000;1,03557;
180123;0100;1,0013;
180123;0200;0,965416;
180123;0300;1,07426;
180123;0400;0,695717;
180123;0500;0,969733;
180123;0600;0,998745;
180123;0700;1,01117;
180123;0800;1,80309;
180123;0900;2,20774;
180123;1000;2,04828;
180123;1100;2,36864;
180123;1200;2,43499;
180123;1300;3,13276;
180123;1400;3,25445;
180123;1500;3,4583;
180123;1600;3,07686;
180123;1700;2,67946;
180123;1800;2,26993;
180123;1900;1,90735;
180123;2000;1,54491;
180123;2100;1,1408;
180123;2200;0,493065;
180123;2300;0,909403;
180124;0000;0,877519;
180124;0100;0,65697;
180124;0200;0,343934;
180124;0300;0,545016;
180124;0400;0,285591;
180124;0500;0,147629;
180124;0600;0,445847;
180124;0700;1,08857;
180124;0800;0,68031;
180124;0900;0,525053;
180124;1000;1,17209;
180124;1100;2,16965;
180124;1200;3,00987;
180124;1300;3,03465;
180124;1400;3,36311;
180124;1500;3,33531;
180124;1600;3,48233;
180124;1700;3,37509;
180124;1800;2,77586;
180124;1900;2,24872;
180124;2000;1,33591;
180124;2100;1,68865;
180124;2200;1,20138;
180124;2300;1,03826;
180125;0000;1,28945;
180125;0100;0,886018;
180125;0200;0,431788;
180125;0300;0,72707;
180125;0400;0,861364;
180125;0500;0,83037;
180125;0600;0,831994;
180125;0700;1,28383;
180125;0800;1,39444;
180125;0900;1,63926;
180125;1000;2,13314;
180125;1100;1,72243;
180125;1200;2,20802;
180125;1300;2,70262;
180125;1400;3,03539;
180125;1500;3,48787;
180125;1600;3,37738;
180125;1700;3,24325;
180125;1800;2,78804;
180125;1900;2,52919;
180125;2000;1,90337;
180125;2100;1,43513;
180125;2200;0,929165;
180125;2300;1,04484;
180126;0000;0,996878;
180126;0100;0,598535;
180126;0200;0,696612;
180126;0300;1,08186;
180126;0400;0,849347;
180126;0500;0,873387;
180126;0600;0,926984;
180126;0700;1,00386;
180126;0800;0,863308;
180126;0900;1,38698;
180126;1000;0,979201;
180126;1100;1,47734;
180126;1200;2,16855;
180126;1300;2,79521;
180126;1400;3,41657;
180126;1500;3,43302;
180126;1600;3,35384;
180126;1700;3,17568;
180126;1800;2,88022;
180126;1900;2,63574;
180126;2000;2,33807;
180126;2100;1,25178;
180126;2200;1,03741;
180126;2300;0,67704;
180127;0000;0,391056;
180127;0100;0,610098;
180127;0200;0,645353;
180127;0300;0,584707;
180127;0400;0,239417;
180127;0500;0,494098;
180127;0600;0,240973;
180127;0700;0,712318;
180127;0800;0,967706;
180127;0900;0,633821;
180127;1000;0,656562;
180127;1100;1,66611;
180127;1200;2,19208;
180127;1300;1,83779;
180127;1400;2,34236;
180127;1500;2,78319;
180127;1600;2,51289;
180127;1700;2,5553;
180127;1800;2,93425;
180127;1900;1,96121;
180127;2000;1,35434;
180127;2100;0,713661;
180127;2200;0,338584;
180127;2300;0,340887;
180128;0000;0,189938;
180128;0100;0,89726;
180128;0200;0,137122;
180128;0300;0,0745183;
180128;0400;0,562846;
180128;0500;0,258479;
180128;0600;0,236583;
180128;0700;0,343407;
180128;0800;0,634313;
180128;0900;0,650314;
180128;1000;0,332015;
180128;1100;1,03666;
180128;1200;1,8073;
180128;1300;2,35946;
180128;1400;2,11735;
180128;1500;2,37126;
180128;1600;2,4958;
180128;1700;2,89435;
180128;1800;2,62097;
180128;1900;1,91463;
180128;2000;1,62661;
180128;2100;1,47753;
180128;2200;0,979415;
180128;2300;0,948069;
180129;0000;0,679489;
180129;0100;0,302368;
180129;0200;0,59029;
180129;0300;0,584053;
180129;0400;0,330713;
180129;0500;0,257768;
180129;0600;0,27347;
180129;0700;0,549518;
180129;0800;1,07403;
180129;0900;1,04146;
180129;1000;1,38089;
180129;1100;2,12299;
180129;1200;2,73562;
180129;1300;2,98071;
180129;1400;3,5522;
180129;1500;3,27042;
180129;1600;3,40134;
180129;1700;3,5354;
180129;1800;3,67235;
180129;1900;3,24521;
180129;2000;1,83017;
180129;2100;1,28586;
180129;2200;1,32751;
180129;2300;1,44473;
180130;0000;1,4131;
180130;0100;0,99213;
180130;0200;1,1656;
180130;0300;1,29893;
180130;0400;1,06613;
180130;0500;1,02772;
180130;0600;0,954911;
180130;0700;1,21607;
180130;0800;0,685977;
180130;0900;0,714788;
180130;1000;0,204561;
180130;1100;0,995057;
180130;1200;1,61057;
180130;1300;2,60215;
180130;1400;2,71254;
180130;1500;2,6617;
180130;1600;2,83259;
180130;1700;2,71155;
180130;1800;2,82553;
180130;1900;2,42806;
180130;2000;1,47589;
180130;2100;0,596309;
180130;2200;0,35949;
180130;2300;0,220745;
180131;0000;0,860184;
180131;0100;0,705485;
180131;0200;0,565437;
180131;0300;0,250008;
180131;0400;0,42988;
180131;0500;0,259399;
180131;0600;0,263142;
180131;0700;0,67676;
180131;0800;0,126983;
180131;0900;0,694075;
180131;1000;0,347241;
180131;1100;1,41273;
180131;1200;1,65494;
180131;1300;1,64019;
180131;1400;2,45489;
180131;1500;3,09937;
180131;1600;3,26055;
180131;1700;3,02981;
180131;1800;2,58823;
180131;1900;1,89804;
180131;2000;1,47034;
180131;2100;1,1821;
180131;2200;0,864568;
180131;2300;0,302815;
180201;0000;0,134353;
180201;0100;0,407734;
180201;0200;0,228799;
180201;0300;0,448622;
180201;0400;0,28647;
180201;0500;0,469316;
180201;0600;0,355476;
180201;0700;0,948737;
180201;0800;0,83193;
180201;0900;0,768831;
180201;1000;0,966337;
180201;1100;1,67188;
180201;1200;2,30483;
180201;1300;2,56186;
180201;1400;2,85214;
180201;1500;3,26219;
180201;1600;3,11554;
180201;1700;3,22547;
180201;1800;2,61072;
180201;1900;2,14419;
180201;2000;1,67897;
180201;2100;1,29168;
180201;2200;1,10069;
